x,v-velocity
0.0,0.0
0.02564102564102564,0.043134204655320259
0.05128205128205128,0.078546187056535224
0.076923076923076913,0.1071337618700994
0.10256410256410256,0.1292222098467021
0.12820512820512819,0.146294911400185
0.15384615384615383,0.15822080034333674
0.17948717948717946,0.16677495787849775
0.20512820512820512,0.17126845005454222
0.23076923076923075,0.17357947926352757
0.25641025641025639,0.17250419303754932
0.28205128205128205,0.16993282301165705
0.30769230769230765,0.16426633094857943
0.33333333333333331,0.15738558102705763
0.35897435897435892,0.14743221815935986
0.38461538461538458,0.13629311046449197
0.41025641025641024,0.12196722554881355
0.43589743589743585,0.10637850167639649
0.46153846153846151,0.087474087320987923
0.48717948717948711,0.067256314291867209
0.51282051282051277,0.043699274534997702
0.53846153846153844,0.018939584625131366
0.5641025641025641,-0.0089324629793038086
0.58974358974358965,-0.0375690221577622
0.61538461538461531,-0.068641431137801467
0.64102564102564097,-0.099492229333150758
0.66666666666666663,-0.13138954955352355
0.69230769230769229,-0.16127081496560322
0.71794871794871784,-0.18982699149053861
0.7435897435897435,-0.2135895842971785
0.76923076923076916,-0.23262408306524326
0.79487179487179482,-0.24336667526877037
0.82051282051282048,-0.24560890016732817
0.84615384615384603,-0.23661200885041103
0.8717948717948717,-0.21685790252766268
0.89743589743589747,-0.18588103147507673
0.92307692307692302,-0.14583551655309554
0.94871794871794857,-0.099234591587060633
0.97435897435897423,-0.04924600354607471
1.0,0.0
