nIter,residual
1,1.0
2,0.98675181889695651
3,0.97376186428578115
4,0.96102334053899385
5,0.94852977013262574
6,0.93627497570180596
7,0.92425306268128382
8,0.91245840253131449
9,0.90088561655121469
10,0.88952956028410579
11,0.87838530851732566
12,0.86744814088339717
13,0.85671352806652779
14,0.84617711861938338
15,0.835834726394306
16,0.82568231859227481
17,0.81571600443186465
18,0.80593202443910172
19,0.79632674035767936
20,0.7868966256772929
21,0.77763825677613663
22,0.7685483046717132
23,0.75962352737218319
24,0.75086076281851122
25,0.74225692240570484
26,0.73380898506946657
27,0.72551399192266841
28,0.7173690414242142
29,0.70937128506108738
30,0.70151792352275
31,0.69380620334552534
32,0.68623341400323357
33,0.67879688541916372
34,0.67149398587341536
35,0.66432212027881454
36,0.65727872879797367
37,0.65036128577359853
38,0.64356729894394271
39,0.63689430891523136
40,0.63033988886308112
41,0.62390164443527596
42,0.61757721382883057
43,0.61136426801498489
44,0.60526051108669432
45,0.59926368070420577
46,0.59337154861553487
47,0.58758192122994868
48,0.58189264022400367
49,0.57630158316119307
50,0.57080666410784209
51,0.56540583422953206
52,0.5600970823539988
53,0.55487843548814475
54,0.54974795927848219
55,0.54470375840600016
56,0.53974397690806686
57,0.53486679842158458
58,0.53007044634310785
59,0.52535318390311303
60,0.52071331415294175
61,0.51614917986423348
62,0.51165916334181127
63,0.50724168615206033
64,0.50289520876978089
65,0.49861823014733275
66,0.4944092872106105
67,0.49026695428700412
68,0.4861898424709698
69,0.48217659893324749
70,0.47822590618000327
71,0.47433648126838307
72,0.47050707498501226
73,0.46673647099397902
74,0.46302348496074469
75,0.45936696365824442
76,0.45576578406121654
77,0.45221885243448739
78,0.44872510341824579
79,0.4452834990219714
80,0.44189302792333357
81,0.43855270454723361
82,0.43526156505807095
83,0.43201866983298087
84,0.42882310946099783
85,0.42567399242153309
86,0.42257044875150385
87,0.41951162929940872
88,0.41649670500866365
89,0.41352486623078538
90,0.41059532206861687
91,0.40770729974947079
92,0.40486004402775982
93,0.40205281661642067
94,0.39928489564620667
95,0.39655557515173578
96,0.39386416458302537
97,0.39120998834111709
98,0.38859238533632273
99,0.38601070856755537
100,0.38346432472119979
101,0.38095261378797435
102,0.37847496869626773
103,0.37603079496049918
104,0.3736195103431097
105,0.37124054452889776
106,0.36889333881050412
107,0.36657734578398471
108,0.36429202905350599
109,0.36203686294436305
110,0.35981133222360706
111,0.35761493182773696
112,0.35544716659700926
113,0.3533075510160546
114,0.35119560896059526
115,0.34911087345016811
116,0.34705288640684562
117,0.34502119842003415
118,0.34301536851749587
119,0.3410349639427987
120,0.33907955993944205
121,0.33714873954194208
122,0.33524209337416161
123,0.3333592194551962
124,0.33149972301310199
125,0.32966321630674666
126,0.32784931845601967
127,0.32605765528061542
128,0.32428785914754749
129,0.32253956882749873
130,0.32081242936005722
131,0.31910609192781675
132,0.31742021373927065
133,0.31575445792033241
134,0.31410849341428354
135,0.31248199488984874
136,0.31087464265705544
137,0.30928612259046767
138,0.30771612605932291
139,0.30616434986404811
140,0.30463049617859589
141,0.30311427249798667
142,0.30161539159042194
143,0.30013357145330183
144,0.29866853527246617
145,0.29722001138396686
146,0.29578773323767926
147,0.29437143936206528
148,0.29297087332941485
149,0.29158578372091137
150,0.29021592409089952
151,0.28886105292976383
152,0.28752093362486431
153,0.28619533441902889
154,0.28488402836614041
155,0.28358679328342112
156,0.28230341170006606
157,0.28103367080193775
158,0.27977736237209622
159,0.27853428272699998
160,0.27730423264827236
161,0.27608701730999113
162,0.27488244620152097
163,0.2736903330459558
164,0.27251001185882656
165,0.2713413440744698
166,0.27018452698309892
167,0.2690393875289267
168,0.26790575641740794
169,0.26678346801633573
170,0.26567236025451574
171,0.26457227451841608
172,0.26348305554721524
173,0.26240455132668539
174,0.2613366129823585
175,0.26027909467243027
176,0.25923185348085465
177,0.25819474931107994
178,0.25716764478086784
179,0.25615040511862425
180,0.25514289806165302
181,0.25414499375672417
182,0.25315656466332315
183,0.25217748545992236
184,0.25120763295358312
185,0.2502468859931713
186,0.24929512538642737
187,0.24835223382110549
188,0.24741809579035515
189,0.24649259752248645
190,0.24557562691521742
191,0.24466707347447625
192,0.24376682825778478
193,0.24287478382222369
194,0.24199083417693856
195,0.24111487474012494
196,0.24024680230038911
197,0.23938651498236083
198,0.23853391221640757
199,0.23768889471227408
200,0.23685136443645272
201,0.23602122459307082
202,0.23519837960806783
203,0.23438273511641786
204,0.23357419795214895
205,0.23277258802443168
206,0.23197732343188204
207,0.23118884965002118
208,0.23040707683497624
209,0.22963191632520991
210,0.22886328064463082
211,0.22810108350670238
212,0.22734523981930285
213,0.22659566569010217
214,0.22585227843223571
215,0.22511499657005923
216,0.22438373984479437
217,0.22365842921988199
218,0.22293898688587765
219,0.222225336264742
220,0.22151740201339223
221,0.22081511002639995
222,0.22011838743773615
223,0.21942716262147718
224,0.21874136519140894
225,0.21806092599947277
226,0.21738577713301796
227,0.21671585191083526
228,0.21605108487796126
229,0.21539141179925472
230,0.2147367696517565
231,0.21408709661585476
232,0.21344233206528646
233,0.21280241655601448
234,0.21216724615937935
235,0.21153671538028429
236,0.21091085231073314
237,0.21028960170771924
238,0.20967290943373576
239,0.20906072244027904
240,0.20845298875064558
241,0.20784965744208461
242,0.20725067862737337
243,0.20665600343587764
244,0.20606558399416103
245,0.20547937340620312
246,0.20489732573328315
247,0.20431939597358792
248,0.20374554004159254
249,0.20317571474726698
250,0.20260987777515346
251,0.20204798766335699
252,0.2014900037824916
253,0.20093588631461751
254,0.20038559623220564
255,0.19983897308255263
256,0.19929594122073818
257,0.19875661042493498
258,0.19822094435159074
259,0.19768890734825534
260,0.19716043855037532
261,0.19663550326841794
262,0.19611409008131023
263,0.19559616572386765
264,0.19508169751955784
265,0.19457065336159995
266,0.19406300169433993
267,0.1935587114949166
268,0.19305775225523109
269,0.19256009396423376
270,0.19206570709054377
271,0.19157456256541328
272,0.1910866317660522
273,0.19060188649932625
274,0.1901202989858426
275,0.18964184184443814
276,0.18916648807708272
277,0.18869421105421283
278,0.18822498450050928
279,0.18775878248113081
280,0.18729557938841748
281,0.18683534992907766
282,0.186378069111867
283,0.18592371223577317
284,0.18547225487871488
285,0.1850236728867638
286,0.18457794236389777
287,0.18413503966229106
288,0.18369494137314576
289,0.18325762431806975
290,0.18282306554099936
291,0.18239124230067055
292,0.1819621320636336
293,0.18153571249780834
294,0.18111196146657624
295,0.18069085702339849
296,0.18027237740695326
297,0.17985650103677994
298,0.17944320650941728
299,0.17903247259501981
300,0.17862427823443688
301,0.17821860253673513
302,0.17781542477714496
303,0.17741472439540884
304,0.17701641435461599
305,0.17662036354855076
306,0.17622671833479603
307,0.17583545856056965
308,0.17544656423410229
309,0.17506001552495448
310,0.17467579276455092
311,0.1742938764469058
312,0.17391424722951049
313,0.17353688593435307
314,0.17316177354904266
315,0.17278889122800903
316,0.17241822029375076
317,0.17204974223810393
318,0.17168343872350569
319,0.1713192915842261
320,0.17095728282754616
321,0.1705973946348564
322,0.17023960936265733
323,0.16988390954343807
324,0.16953027788641897
325,0.16917869727813667
326,0.16882915078285993
327,0.16848162164282302
328,0.16813609327826057
329,0.16779254928724185
330,0.1674509734452905
331,0.16711134970478655
332,0.16677366219414891
333,0.16643789521679211
334,0.16610403324986248
335,0.16577206094275196
336,0.16544196311539586
337,0.16511372475635827
338,0.16478733102071419
339,0.16446276722773626
340,0.16414001885839627
341,0.16381907155269407
342,0.16349991110682566
343,0.16318252347020581
344,0.16286689474236049
345,0.16255301116970355
346,0.16224085914221606
347,0.16193042519004566
348,0.1616216959800432
349,0.16131456551936368
350,0.16100904515628212
351,0.16070518354061489
352,0.16040296770535717
353,0.16010238480166769
354,0.15980342209543513
355,0.15950606696390879
356,0.15921030689241161
357,0.1589161294711515
358,0.15862352239214564
359,0.15833247344627321
360,0.15804297052046856
361,0.15775500159506908
362,0.1574685547413269
363,0.15718361811909584
364,0.15690017997470174
365,0.15661822863900279
366,0.15633775252564722
367,0.15605874012953133
368,0.15578118002546204
369,0.15550506086702587
370,0.15523037138566217
371,0.15495710038994381
372,0.15468523676505813
373,0.15441476947248792
374,0.1541456875498857
375,0.15387798011113363
376,0.15361163634658512
377,0.15334664552347504
378,0.15308299698649255
379,0.15282068015850275
380,0.15255968454140803
381,0.15229999971713457
382,0.15204161534873248
383,0.1517845211815754
384,0.15152870704464391
385,0.15127416285188158
386,0.15102087860360416
387,0.15076884438795096
388,0.1505180503823606
389,0.15026848685505811
390,0.15002014416653567
391,0.14977301277101562
392,0.14952702338072327
393,0.14928218539241603
394,0.14903852653521868
395,0.14879603756131479
396,0.14855470932220005
