x,v-velocity
0.0,0.0
0.012658227848101267,0.056032840748969345
0.025316455696202535,0.10326499191296967
0.037974683544303799,0.14260906700995651
0.050632911392405069,0.17477997549380148
0.063291139240506333,0.20109224919449772
0.075949367088607597,0.22244308260090526
0.088607594936708861,0.24015203191687276
0.10126582278481014,0.25485153798732085
0.1139240506329114,0.26750771534632578
0.12658227848101267,0.27828332138504258
0.13924050632911394,0.28774587324935397
0.15189873417721519,0.29567117752574601
0.16455696202531647,0.30238760996833081
0.17721518987341772,0.30747260861333786
0.189873417721519,0.31119329830367359
0.20253164556962028,0.31307778528423202
0.2151898734177215,0.31344069172837924
0.22784810126582281,0.31183682285132075
0.24050632911392408,0.30867210010889595
0.25316455696202533,0.30355381040862661
0.26582278481012656,0.29698518780735134
0.27848101265822789,0.2886242977277334
0.29113924050632917,0.27905665072136343
0.30379746835443039,0.26797298130442693
0.31645569620253167,0.25601348027799908
0.32911392405063294,0.24287438152104732
0.34177215189873422,0.22921837303210046
0.35443037974683544,0.21471924583760416
0.36708860759493672,0.20003396874229046
0.379746835443038,0.1847928292633142
0.39240506329113928,0.16962905457208083
0.40506329113924056,0.15411934116208414
0.41772151898734178,0.13886714819541601
0.430379746835443,0.12339615436473028
0.44303797468354433,0.10828381397754508
0.45569620253164561,0.093008693528369671
0.46835443037974683,0.078131572309243488
0.48101265822784817,0.063096946065224743
0.49367088607594944,0.048459597649445872
0.50632911392405067,0.033640684390984867
0.51898734177215189,0.019197963700921011
0.53164556962025311,0.0045376199623812169
0.54430379746835444,-0.0097740465303143391
0.55696202531645578,-0.024340666852338873
0.569620253164557,-0.038585984978113295
0.58227848101265833,-0.053121691559738907
0.59493670886075956,-0.067364748440265271
0.60759493670886078,-0.081936678399095922
0.620253164556962,-0.096255995828871441
0.63291139240506333,-0.11095967232317189
0.64556962025316467,-0.12548194376479443
0.65822784810126589,-0.14048471406122343
0.67088607594936711,-0.15543764321707904
0.68354430379746844,-0.17103879373590944
0.69620253164556967,-0.18681437588770278
0.70886075949367089,-0.20350338230670523
0.72151898734177222,-0.22069817039251313
0.73417721518987344,-0.23915704433101545
0.74683544303797478,-0.25850926328031643
0.759493670886076,-0.27944933906303376
0.77215189873417722,-0.30153456718102423
0.78481012658227856,-0.32520983867007414
0.79746835443037978,-0.34973786580547389
0.81012658227848111,-0.3750130146192503
0.82278481012658244,-0.39969038869475926
0.83544303797468356,-0.42278158001197508
0.84810126582278489,-0.44209158409611299
0.860759493670886,-0.45565303371664001
0.87341772151898733,-0.46062904881620775
0.88607594936708867,-0.45470889206052656
0.89873417721518989,-0.43561299712175583
0.91139240506329122,-0.40248022616113038
0.92405063291139256,-0.35575451648212886
0.93670886075949367,-0.29801992990335308
0.949367088607595,-0.23336445200074724
0.96202531645569633,-0.16686008585417883
0.97468354430379756,-0.10343345447099817
0.98734177215189889,-0.046914935155339177
1.0,0.0
