y,u-velocity
0.0,0.0
0.012658227848101267,-0.023537267057583126
0.025316455696202535,-0.045596922360599632
0.037974683544303799,-0.066669556157428339
0.050632911392405069,-0.086920904015461167
0.063291139240506333,-0.10674574290162878
0.075949367088607597,-0.12629284829543688
0.088607594936708861,-0.14583822995044599
0.10126582278481014,-0.16543499068594855
0.1139240506329114,-0.18515996095822027
0.12658227848101267,-0.204891383722762
0.13924050632911394,-0.22446809744759327
0.15189873417721519,-0.24358754995567883
0.16455696202531647,-0.26189446517782228
0.17721518987341772,-0.27897926118406025
0.189873417721519,-0.29439913901571568
0.20253164556962028,-0.30775484673677056
0.2151898734177215,-0.3186446558156425
0.22784810126582281,-0.3268010596355479
0.24050632911392408,-0.33197716287956092
0.25316455696202533,-0.33412657056345685
0.26582278481012656,-0.33321982399683137
0.27848101265822789,-0.32945472064839187
0.29113924050632917,-0.32300418710069845
0.30379746835443039,-0.31425520868718931
0.31645569620253167,-0.30349822193600573
0.32911392405063294,-0.29120417344435756
0.34177215189873422,-0.2776699912606776
0.35443037974683544,-0.26334605404920641
0.36708860759493672,-0.24844791593394969
0.379746835443038,-0.23334070271310475
0.39240506329113928,-0.21811871775375943
0.40506329113924056,-0.20304592127158769
0.41772151898734178,-0.18809905411541969
0.430379746835443,-0.1734595020819486
0.44303797468354433,-0.15901435664699812
0.45569620253164561,-0.14489483171531706
0.46835443037974683,-0.13093157644508974
0.48101265822784817,-0.11723628858922014
0.49367088607594944,-0.1036103232064688
0.50632911392405067,-0.090167464873982778
0.51898734177215189,-0.076697191072689047
0.53164556962025311,-0.063327002493685378
0.54430379746835444,-0.049843358143447702
0.55696202531645578,-0.036391490786261332
0.569620253164557,-0.022758269022194081
0.58227848101265833,-0.0091062609595366582
0.59493670886075956,0.0047760724244914048
0.60759493670886078,0.018710942463788273
0.620253164556962,0.032906987594702529
0.63291139240506333,0.0471733264847237
0.64556962025316467,0.061712912530772317
0.65822784810126589,0.076323198889217694
0.67088607594936711,0.091196753643930317
0.68354430379746844,0.10612018671386614
0.69620253164556967,0.12126934272606249
0.70886075949367089,0.13642089958258646
0.72151898734177222,0.15172680304360939
0.73417721518987344,0.16695587664727018
0.74683544303797478,0.18222927862011212
0.759493670886076,0.19731247542596692
0.77215189873417722,0.21229058326670225
0.78481012658227856,0.22693422904134533
0.79746835443037978,0.24129143458492067
0.81012658227848111,0.25515537189581317
0.82278481012658244,0.2685510093886409
0.83544303797468356,0.28134374856054101
0.84810126582278489,0.29361370704100948
0.860759493670886,0.30547363458459353
0.87341772151898733,0.31736199937875131
0.88607594936708867,0.33017761210761426
0.89873417721518989,0.34552923293276738
0.91139240506329122,0.36619705533788233
0.92405063291139256,0.39611168476167058
0.93670886075949367,0.44064774199715684
0.949367088607595,0.50548925072739537
0.96202531645569633,0.59572386059165128
0.97468354430379756,0.71275050800633877
0.98734177215189889,0.85206702011350999
1.0,1.0
