x,v-velocity
0.0,0.0
0.052631578947368418,0.061160604091096249
0.10526315789473684,0.10128384122810311
0.15789473684210525,0.12478665053296585
0.21052631578947367,0.13571354963969393
0.26315789473684209,0.1370814361306226
0.31578947368421051,0.13063250199414725
0.36842105263157893,0.11707060122120808
0.42105263157894735,0.096401857903355662
0.47368421052631576,0.068323761827066162
0.52631578947368418,0.032625070119389844
0.57894736842105254,-0.010373462872395052
0.63157894736842102,-0.059265382197020322
0.68421052631578949,-0.11082324942513211
0.73684210526315785,-0.15907298082331792
0.78947368421052633,-0.19437146020616736
0.84210526315789469,-0.2034086708516018
0.89473684210526316,-0.17271701065793291
0.94736842105263153,-0.098320079014994552
1.0,0.0
