y,u-velocity
0.0,0.0
0.052631578947368418,-0.031712930308863851
0.10526315789473684,-0.057512421291376417
0.15789473684210525,-0.079712548151882875
0.21052631578947367,-0.099575558487573004
0.26315789473684209,-0.11762209774941881
0.31578947368421051,-0.13356001277162524
0.36842105263157893,-0.14626958933925405
0.42105263157894735,-0.15389125001397486
0.47368421052631576,-0.15408070662552581
0.52631578947368418,-0.1444551370339672
0.57894736842105254,-0.12313450146384475
0.63157894736842102,-0.08910690868787717
0.68421052631578949,-0.041949628032275865
0.73684210526315785,0.019694610971218239
0.78947368421052633,0.10130567792821253
0.84210526315789469,0.21678871801717298
0.89473684210526316,0.38953756012028634
0.94736842105263153,0.64192402479853772
1.0,1.0
