x,v-velocity
0.0,0.0
0.052631578947368418,0.073777839274562287
0.10526315789473684,0.11990520964270977
0.15789473684210525,0.14683256679841361
0.21052631578947367,0.1562388305632135
0.26315789473684209,0.15813178514310366
0.31578947368421051,0.14728944407793004
0.36842105263157893,0.13279274760586093
0.42105263157894735,0.10564246395635943
0.47368421052631576,0.074933400647078194
0.52631578947368418,0.030700908685121087
0.57894736842105254,-0.01626720367795317
0.63157894736842102,-0.074539103578018989
0.68421052631578949,-0.12928126697579101
0.73684210526315785,-0.18417655376717762
0.78947368421052633,-0.21753333214078155
0.84210526315789469,-0.22509096789789465
0.89473684210526316,-0.18409467251025163
0.94736842105263153,-0.10235898022275032
1.0,0.0
