y,u-velocity
0.0,0.0
0.052631578947368418,-0.033282497704624367
0.10526315789473684,-0.060861384079841374
0.15789473684210525,-0.085927673463428195
0.21052631578947367,-0.10988244539979618
0.26315789473684209,-0.13264645834693239
0.31578947368421051,-0.15497768633844505
0.36842105263157893,-0.17345772228124198
0.42105263157894735,-0.18801067758542508
0.47368421052631576,-0.19211831335386173
0.52631578947368418,-0.1861436119338776
0.57894736842105254,-0.16284964178600875
0.63157894736842102,-0.12607631678890574
0.68421052631578949,-0.07097370281359909
0.73684210526315785,-0.0036970204386661495
0.78947368421052633,0.0837988531373631
0.84210526315789469,0.2003278309796194
0.89473684210526316,0.37466102088514708
0.94736842105263153,0.64015941793986542
1.0,1.0
