y,u-velocity
0.0,0.0
0.051724137931034489,-0.0011700381086401414
0.10344827586206898,-0.0025876759442982553
0.15517241379310348,-0.0044169397082078109
0.20689655172413796,-0.0067991543488031001
0.25862068965517243,-0.009882759439723424
0.31034482758620696,-0.013828795502741655
0.36206896551724144,-0.018812678918076777
0.41379310344827591,-0.025020004828005343
0.46551724137931039,-0.032634472858436084
0.51724137931034486,-0.041815482829418188
0.56896551724137934,-0.052661810056879164
0.62068965517241392,-0.065157710584323375
0.67241379310344829,-0.079099572800811604
0.72413793103448287,-0.094006009168582552
0.77586206896551724,-0.10902315922309751
0.82758620689655182,-0.12284991526751403
0.8793103448275863,-0.13372202792582308
0.93103448275862077,-0.13950211319949041
0.98275862068965514,-0.13791103135627086
1.0344827586206897,-0.12688809479154073
1.0862068965517242,-0.10497193007864725
1.1379310344827587,-0.071456271319257622
1.1896551724137931,-0.025920685699808627
1.2413793103448278,0.033371408341265611
1.2931034482758621,0.11254040980575586
1.3448275862068966,0.22600941669044744
1.396551724137931,0.39699096842541748
1.4482758620689657,0.64712796452497956
1.5000000000000002,1.0
