x,v-velocity
0.0,0.0
0.052631578947368418,0.31531662266357752
0.10526315789473684,0.0071917655003700398
0.15789473684210525,-0.19329596870676541
0.21052631578947367,-0.049400322442698028
0.26315789473684209,0.13971562239410212
0.31578947368421051,0.20172577301218306
0.36842105263157893,0.13879637659299085
0.42105263157894735,0.012809850254247294
0.47368421052631576,-0.03696317981666946
0.52631578947368418,0.0046280550666039921
0.57894736842105254,0.066411623408735465
0.63157894736842102,0.052891632059107026
0.68421052631578949,-0.029149111264167284
0.73684210526315785,-0.14187504803954396
0.78947368421052633,-0.22834271726094646
0.84210526315789469,-0.22830835812214872
0.89473684210526316,-0.09541609965818583
0.94736842105263153,0.012109194952478841
1.0,0.0
