y,u-velocity
0.0,0.0
0.052631578947368418,0.015139311297230382
0.10526315789473684,-0.16666683759437856
0.15789473684210525,-0.17231340002551615
0.21052631578947367,-0.025417271140533743
0.26315789473684209,0.043163905801996
0.31578947368421051,-0.012075216844079882
0.36842105263157893,-0.11668004010681685
0.42105263157894735,-0.20798647516185093
0.47368421052631576,-0.24339380213681244
0.52631578947368418,-0.21950853048413052
0.57894736842105254,-0.13454865562036708
0.63157894736842102,-0.075734494971367153
0.68421052631578949,-0.086361603618665655
0.73684210526315785,-0.11464645194695974
0.78947368421052633,-0.089137859267876846
0.84210526315789469,0.0028337013403660696
0.89473684210526316,0.15646153452652736
0.94736842105263153,0.43625026039783971
1.0,1.0
