y,u-velocity
0.0,0.0
0.052631578947368418,-0.033285129218825253
0.10526315789473684,-0.060864380950713497
0.15789473684210525,-0.085930771106176501
0.21052631578947367,-0.10988617051813096
0.26315789473684209,-0.13265055672252446
0.31578947368421051,-0.15498083044283795
0.36842105263157893,-0.1734598055927743
0.42105263157894735,-0.18801291262534514
0.47368421052631576,-0.19212121109580377
0.52631578947368418,-0.18614671359489979
0.57894736842105254,-0.16285261478380741
0.63157894736842102,-0.12607930800904707
0.68421052631578949,-0.07097686354536957
0.73684210526315785,-0.0037004842657452747
0.78947368421052633,0.083794914454771025
0.84210526315789469,0.20032351403948112
0.89473684210526316,0.37465664100510548
0.94736842105263153,0.64015577615773178
1.0,1.0
