x,v-velocity
0.0,0.0
0.052631578947368418,0.073776704399664342
0.10526315789473684,0.1199044133975206
0.15789473684210525,0.1468321166063549
0.21052631578947367,0.15623847528026041
0.26315789473684209,0.15813137585707787
0.31578947368421051,0.14728893493761852
0.36842105263157893,0.13279215440607131
0.42105263157894735,0.1056418004637823
0.47368421052631576,0.074932708680787469
0.52631578947368418,0.030700238105487183
0.57894736842105254,-0.016267757628899086
0.63157894736842102,-0.07453941952645822
0.68421052631578949,-0.12928120641238161
0.73684210526315785,-0.18417602056772148
0.78947368421052633,-0.21753237032704609
0.84210526315789469,-0.22508986660215127
0.89473684210526316,-0.1840940100120167
0.94736842105263153,-0.1023591676566644
1.0,0.0
